http://www.bergfex.at/soelden/wetter/berg/	2016-02-24 11:01	2016-02-24	0
http://www.bergfex.at/soelden/wetter/berg/	2016-02-24 11:01	2016-02-25	0
http://www.bergfex.at/soelden/wetter/berg/	2016-02-24 11:01	2016-02-26	0
http://www.bergfex.at/soelden/wetter/berg/	2016-02-24 11:01	2016-02-27	3
http://www.bergfex.at/soelden/wetter/berg/	2016-02-24 11:01	2016-02-28	44
http://www.bergfex.at/soelden/wetter/berg/	2016-02-24 11:01	2016-02-29	37
http://www.bergfex.at/soelden/wetter/berg/	2016-02-24 11:01	2016-03-01	1
http://www.bergfex.at/soelden/wetter/berg/	2016-02-24 11:01	2016-03-02	2.5
http://www.bergfex.at/soelden/wetter/berg/	2016-02-24 11:01	2016-03-03	1
http://www.bergfex.com/tauplitz/wetter/berg/	2016-02-24 11:01	2016-02-24	2
http://www.bergfex.com/tauplitz/wetter/berg/	2016-02-24 11:01	2016-02-25	1
http://www.bergfex.com/tauplitz/wetter/berg/	2016-02-24 11:01	2016-02-26	0
http://www.bergfex.com/tauplitz/wetter/berg/	2016-02-24 11:01	2016-02-27	0
http://www.bergfex.com/tauplitz/wetter/berg/	2016-02-24 11:01	2016-02-28	2
http://www.bergfex.com/tauplitz/wetter/berg/	2016-02-24 11:01	2016-02-29	5
http://www.bergfex.com/tauplitz/wetter/berg/	2016-02-24 11:01	2016-03-01	2.5
http://www.bergfex.com/tauplitz/wetter/berg/	2016-02-24 11:01	2016-03-02	1
http://www.bergfex.com/tauplitz/wetter/berg/	2016-02-24 11:01	2016-03-03	2.5
http://www.bergfex.com/tauplitz/wetter/	2016-02-24 11:01	2016-02-24	1
http://www.bergfex.com/tauplitz/wetter/	2016-02-24 11:01	2016-02-25	0
http://www.bergfex.com/tauplitz/wetter/	2016-02-24 11:01	2016-02-26	0
http://www.bergfex.com/tauplitz/wetter/	2016-02-24 11:01	2016-02-27	0
http://www.bergfex.com/tauplitz/wetter/	2016-02-24 11:01	2016-02-28	0
http://www.bergfex.com/tauplitz/wetter/	2016-02-24 11:01	2016-02-29	1
http://www.bergfex.com/tauplitz/wetter/	2016-02-24 11:01	2016-03-01	1
http://www.bergfex.com/tauplitz/wetter/	2016-02-24 11:01	2016-03-02	1
http://www.bergfex.com/tauplitz/wetter/	2016-02-24 11:01	2016-03-03	1
http://www.bergfex.com/soelden/wetter/	2016-02-24 11:01	2016-02-24	0
http://www.bergfex.com/soelden/wetter/	2016-02-24 11:01	2016-02-25	0
http://www.bergfex.com/soelden/wetter/	2016-02-24 11:01	2016-02-26	0
http://www.bergfex.com/soelden/wetter/	2016-02-24 11:01	2016-02-27	1
http://www.bergfex.com/soelden/wetter/	2016-02-24 11:01	2016-02-28	5
http://www.bergfex.com/soelden/wetter/	2016-02-24 11:01	2016-02-29	4
http://www.bergfex.com/soelden/wetter/	2016-02-24 11:01	2016-03-01	1
http://www.bergfex.com/soelden/wetter/	2016-02-24 11:01	2016-03-02	1
http://www.bergfex.com/soelden/wetter/	2016-02-24 11:01	2016-03-03	1
http://www.bergfex.at/val-thorens/wetter/	2016-02-24 11:01	2016-02-24	2
http://www.bergfex.at/val-thorens/wetter/	2016-02-24 11:01	2016-02-25	3
http://www.bergfex.at/val-thorens/wetter/	2016-02-24 11:01	2016-02-26	1
http://www.bergfex.at/val-thorens/wetter/	2016-02-24 11:01	2016-02-27	8
http://www.bergfex.at/val-thorens/wetter/	2016-02-24 11:01	2016-02-28	7
http://www.bergfex.at/val-thorens/wetter/	2016-02-24 11:01	2016-02-29	15
http://www.bergfex.at/val-thorens/wetter/	2016-02-24 11:01	2016-03-01	1
http://www.bergfex.at/val-thorens/wetter/	2016-02-24 11:01	2016-03-02	2.5
http://www.bergfex.at/val-thorens/wetter/	2016-02-24 11:01	2016-03-03	2.5
http://www.bergfex.at/val-thorens/wetter/berg	2016-02-24 11:01	2016-02-24	2
http://www.bergfex.at/val-thorens/wetter/berg	2016-02-24 11:01	2016-02-25	5
http://www.bergfex.at/val-thorens/wetter/berg	2016-02-24 11:01	2016-02-26	1
http://www.bergfex.at/val-thorens/wetter/berg	2016-02-24 11:01	2016-02-27	11
http://www.bergfex.at/val-thorens/wetter/berg	2016-02-24 11:01	2016-02-28	11
http://www.bergfex.at/val-thorens/wetter/berg	2016-02-24 11:01	2016-02-29	21
http://www.bergfex.at/val-thorens/wetter/berg	2016-02-24 11:01	2016-03-01	1
http://www.bergfex.at/val-thorens/wetter/berg	2016-02-24 11:01	2016-03-02	2.5
http://www.bergfex.at/val-thorens/wetter/berg	2016-02-24 11:01	2016-03-03	2.5
http://www.bergfex.at/soelden/wetter/berg/	2016-02-24 12:01	2016-02-24	0
http://www.bergfex.at/soelden/wetter/berg/	2016-02-24 12:01	2016-02-25	0
http://www.bergfex.at/soelden/wetter/berg/	2016-02-24 12:01	2016-02-26	0
http://www.bergfex.at/soelden/wetter/berg/	2016-02-24 12:01	2016-02-27	3
http://www.bergfex.at/soelden/wetter/berg/	2016-02-24 12:01	2016-02-28	44
http://www.bergfex.at/soelden/wetter/berg/	2016-02-24 12:01	2016-02-29	37
http://www.bergfex.at/soelden/wetter/berg/	2016-02-24 12:01	2016-03-01	1
http://www.bergfex.at/soelden/wetter/berg/	2016-02-24 12:01	2016-03-02	2.5
http://www.bergfex.at/soelden/wetter/berg/	2016-02-24 12:01	2016-03-03	1
http://www.bergfex.com/tauplitz/wetter/berg/	2016-02-24 12:01	2016-02-24	2
http://www.bergfex.com/tauplitz/wetter/berg/	2016-02-24 12:01	2016-02-25	1
